               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 110,            0.025144,            0.011151,                   0,             0.56993,             0.94444,             0.72182,             0.57075,            0.019886,           0.0071191,                   0,           0.0056836,           0.0056836,           0.0056836
                 111,            0.024184,           0.0095457,                   0,             0.59114,             0.91358,             0.71657,             0.53162,            0.020068,           0.0071826,                   0,            0.005644,            0.005644,            0.005644
                 112,            0.022382,            0.010089,                   0,             0.56614,             0.93436,             0.71299,             0.55445,            0.018833,           0.0074703,                   0,           0.0056044,           0.0056044,           0.0056044
                 113,            0.021659,            0.010135,                   0,             0.58953,             0.88889,             0.71733,             0.54699,            0.019785,           0.0073633,                   0,           0.0055648,           0.0055648,           0.0055648
                 114,            0.025061,            0.011059,                   0,             0.58986,             0.85185,             0.72495,             0.56709,            0.018716,            0.007093,                   0,           0.0055252,           0.0055252,           0.0055252
                 115,            0.021984,            0.010716,                   0,              0.5909,             0.89506,               0.741,             0.58403,            0.018171,           0.0072015,                   0,           0.0054856,           0.0054856,           0.0054856
                 116,            0.024039,            0.010248,                   0,             0.60705,             0.87654,             0.73459,             0.57294,            0.018387,           0.0071768,                   0,            0.005446,            0.005446,            0.005446
                 117,            0.023045,            0.010808,                   0,              0.5979,              0.9087,             0.72757,             0.57478,            0.018388,           0.0071158,                   0,           0.0054064,           0.0054064,           0.0054064
                 118,            0.023248,            0.010884,                   0,             0.57617,             0.93827,             0.71059,             0.56335,            0.018632,           0.0072765,                   0,           0.0053668,           0.0053668,           0.0053668
                 119,            0.023025,            0.010534,                   0,             0.59654,             0.88533,             0.72462,             0.53722,            0.019016,           0.0071849,                   0,           0.0053272,           0.0053272,           0.0053272
                 120,            0.023206,            0.010165,                   0,             0.60122,             0.88411,             0.72937,             0.57159,            0.018527,           0.0071847,                   0,           0.0052876,           0.0052876,           0.0052876
                 121,             0.02277,           0.0095524,                   0,             0.63775,             0.87654,             0.73197,             0.55262,            0.020152,           0.0071061,                   0,            0.005248,            0.005248,            0.005248
                 122,            0.022993,           0.0092782,                   0,             0.62675,             0.87654,             0.72275,             0.55041,            0.019541,           0.0070924,                   0,           0.0052084,           0.0052084,           0.0052084
                 123,            0.021875,            0.010844,                   0,              0.6133,             0.88889,              0.7263,             0.57232,            0.016817,           0.0071618,                   0,           0.0051688,           0.0051688,           0.0051688
                 124,            0.022522,           0.0098104,                   0,             0.61056,             0.88272,             0.71467,             0.56751,            0.018215,           0.0070952,                   0,           0.0051292,           0.0051292,           0.0051292
                 125,            0.022011,            0.010317,                   0,             0.60754,             0.86957,             0.72399,             0.58058,            0.017306,           0.0070203,                   0,           0.0050896,           0.0050896,           0.0050896
                 126,            0.021801,           0.0095138,                   0,              0.6011,             0.87654,             0.72761,             0.57959,            0.017937,           0.0070833,                   0,             0.00505,             0.00505,             0.00505
                 127,            0.021665,            0.010132,                   0,             0.58791,             0.88272,             0.72779,             0.55854,            0.020109,           0.0071176,                   0,           0.0050104,           0.0050104,           0.0050104
                 128,            0.024062,            0.008919,                   0,             0.58065,             0.88889,             0.72585,             0.57741,            0.017245,           0.0071393,                   0,           0.0049708,           0.0049708,           0.0049708
                 129,            0.019458,           0.0098544,                   0,             0.55602,             0.95085,             0.72626,             0.56783,            0.017358,            0.007107,                   0,           0.0049312,           0.0049312,           0.0049312
                 130,            0.022051,            0.010627,                   0,             0.55662,             0.94544,             0.70835,             0.56321,            0.017727,           0.0071432,                   0,           0.0048916,           0.0048916,           0.0048916
                 131,            0.019728,           0.0096453,                   0,             0.56635,             0.95062,             0.70361,             0.55285,            0.018477,           0.0070449,                   0,            0.004852,            0.004852,            0.004852
                 132,            0.020797,           0.0099563,                   0,              0.5729,             0.95221,             0.70728,             0.56088,            0.018674,           0.0069557,                   0,           0.0048124,           0.0048124,           0.0048124
                 133,             0.02281,           0.0095967,                   0,             0.56808,             0.96296,             0.71547,             0.57706,            0.017737,            0.006938,                   0,           0.0047728,           0.0047728,           0.0047728
                 134,            0.020913,            0.010008,                   0,             0.57487,             0.95158,             0.71986,             0.55023,            0.017563,           0.0070107,                   0,           0.0047332,           0.0047332,           0.0047332
                 135,            0.022375,           0.0099099,                   0,             0.56609,             0.94444,             0.72406,             0.54487,            0.018082,           0.0069425,                   0,           0.0046936,           0.0046936,           0.0046936
                 136,             0.02096,           0.0098454,                   0,             0.56832,             0.92644,             0.72064,               0.584,            0.016718,           0.0069676,                   0,            0.004654,            0.004654,            0.004654
                 137,            0.021446,           0.0091975,                   0,             0.59142,             0.85778,               0.717,             0.57711,            0.017036,           0.0070575,                   0,           0.0046144,           0.0046144,           0.0046144
                 138,            0.022109,            0.009764,                   0,             0.55867,             0.95679,             0.71446,              0.5743,            0.016182,           0.0071155,                   0,           0.0045748,           0.0045748,           0.0045748
                 139,            0.018778,           0.0093761,                   0,             0.57175,             0.94775,             0.72628,             0.58927,            0.016345,           0.0070586,                   0,           0.0045352,           0.0045352,           0.0045352
                 140,            0.020231,            0.009508,                   0,             0.56872,             0.94426,             0.72281,             0.58458,            0.018434,           0.0069195,                   0,           0.0044956,           0.0044956,           0.0044956
                 141,            0.021285,           0.0099537,                   0,             0.57806,             0.91975,             0.72162,              0.5694,            0.017519,           0.0069572,                   0,            0.004456,            0.004456,            0.004456
                 142,            0.019945,           0.0094228,                   0,             0.60285,             0.90891,             0.71814,             0.58034,            0.016199,           0.0069967,                   0,           0.0044164,           0.0044164,           0.0044164
                 143,            0.019974,            0.009453,                   0,             0.57855,             0.93827,              0.7121,             0.57096,            0.017294,            0.006976,                   0,           0.0043768,           0.0043768,           0.0043768
                 144,            0.020651,           0.0088735,                   0,             0.57849,             0.95679,             0.70889,             0.56955,            0.016428,           0.0069037,                   0,           0.0043372,           0.0043372,           0.0043372
                 145,            0.019149,           0.0090998,                   0,             0.57536,             0.94444,             0.71269,              0.5688,            0.017325,           0.0068255,                   0,           0.0042976,           0.0042976,           0.0042976
                 146,            0.021112,           0.0098959,                   0,             0.57669,              0.9321,             0.72414,             0.58584,            0.016676,           0.0067116,                   0,            0.004258,            0.004258,            0.004258
                 147,            0.018753,           0.0096775,                   0,              0.6005,             0.87654,             0.73648,             0.59149,            0.016626,           0.0066971,                   0,           0.0042184,           0.0042184,           0.0042184
                 148,            0.021267,           0.0098473,                   0,             0.58582,             0.88889,             0.74706,             0.60596,            0.016427,           0.0066842,                   0,           0.0041788,           0.0041788,           0.0041788
